Date,S&P 500,Materials,Communication Svcs,Energy,Financials,Industrials,Technology,Cons. Staples,Real Estate,Utilities,Healthcare,Cons. Discretionary
2023-03-21,0.013130572045089162,0.012120160329679885,0.021349605739297672,0.03462049424750413,0.025344785402145797,0.011583680750505865,0.008081871729188839,-0.0008249132630462341,-0.005775481173588282,-0.020149207755262966,0.006065059152948971,0.027628305941006515
2023-03-22,-0.017046457739754883,-0.01776985134410003,-0.017537600958931532,-0.021271293619724352,-0.023153909201587775,-0.019152731242153553,-0.00995233948583596,-0.00921583374607382,-0.036514416296619445,-0.019649711316627294,-0.015110135863779184,-0.022278538767707134
2023-03-23,0.0027033959208297986,-0.0011797431832895056,0.016228019678270922,-0.01385378080153754,-0.006726354409690383,-0.0028929511093399585,0.01626550320029274,-0.0038872768570167304,-0.006029484785521899,-0.01025470587783639,-0.00190771245745891,-0.0010550367440993469
2023-03-24,0.0065618925020836105,0.008137588301090792,0.0051454749493276,0.003866644965686783,-0.0006451084574142785,0.004144848600662332,0.0026102078868184275,0.017003345872227182,0.02570774542899046,0.03124016842670696,0.013857891880554751,-0.0032384383159681507
2023-03-27,0.0018698651232513797,0.007420709164101202,-0.0056487911054325934,0.021312052719542507,0.013875635940671538,0.008358266595602348,-0.007741695606796162,0.005344532475813457,-0.0033794759658967166,0.0012176633633023126,0.00408475606882841,0.0020482908570813585
2023-03-28,-0.0022445479635626597,0.004781918968164156,-0.008166118515132936,0.015461937071173715,-0.00031840859346954353,0.0051164584161760285,-0.004695481764400267,0.0017721149100711209,-0.003390579410263994,0.0027368209437454993,-0.006024002274623297,-0.0011983247213598336
2023-03-29,0.014534801683436571,0.013890496297411348,0.013245102978277412,0.01386485137574578,0.014645119419059993,0.014559301997235208,0.020950553249039494,0.005579142703326934,0.02381611214101409,0.014556560712731814,0.0027547662082514357,0.018983536691265845
2023-03-30,0.005855195031720717,0.0068501990944815905,0.004769513319174745,0.004395549223232598,-0.002196639102800768,0.002107401550335286,0.011619193654073268,0.0028416002523787842,0.013016039188315176,0.004334121184222939,0.005416089762125154,0.008726718734733963
2023-03-31,0.014094713548193027,0.016252887058709753,0.019163031079435067,0.006929212930168793,0.011006560519359887,0.013218393826678332,0.01430677524289048,0.008096090716204873,0.021869821626198327,0.00729172968506675,0.010695693031907538,0.026707529897416205
2023-04-03,0.0038105027886004006,0.006322856693999457,0.004140022885120942,0.045273543339327205,0.0018661434386129105,0.00177900711838741,-0.001589268680887379,0.005220388616319793,-0.009363625062968506,-0.0067956443632414265,0.01120022635768958,-0.009161268293212399
2023-04-04,-0.005548179821916799,-0.014414109525279328,0.0030922997018880682,-0.018133435372439055,-0.009313893688517427,-0.02239535378415569,-0.005504991229887013,-0.001997532543623115,0.00027025214797693486,0.005057237427151806,0.0001525976159506559,-0.0016197409762555015
2023-04-05,-0.0026181501083563097,-0.00225017277069417,-0.003254035427222246,0.015056763578895183,-0.0012534528156031843,-0.013018489596987148,-0.01140464329385471,0.004669981938665302,-0.005129433611758438,0.025899078784410445,0.017261214457531482,-0.020482735681532582
2023-04-06,0.0039010270728609964,-0.0023802922900026946,0.012543016844718258,-0.01518112926192905,0.003765265279372043,-0.00030677546687873924,0.0056670241751746175,0.0007966502861578295,0.006784173112989844,0.007068487905262044,0.002477727677362429,0.00020721178875682256
2023-04-10,0.0010261888781128992,0.004772347858776449,-0.002206155738618709,0.008001978759803352,0.002188150156722468,0.009103065953691925,-0.0005366851768431324,0.0,0.005121250915135933,-0.002005239916159418,-0.0006741335627943323,0.004415905486206073
2023-04-11,0.0002686959698152691,0.007748763697594363,-0.002550915053566416,0.009455820072084675,0.00873355256311914,0.005980095433471888,-0.00939672055684826,0.0029192720346651324,0.004827127544212884,0.0008611663678292913,0.0033727620402104197,0.001580168181780639
2023-04-12,-0.004076134466586057,0.0007443303260057377,-0.010400666761803512,0.000693873586265159,-0.002164407518076672,0.0033249891960698275,-0.005691387396383196,-0.00449839076333336,-0.002935733856098688,-0.0010038296314832662,0.0002987827050873193,-0.01550103335584252
2023-04-13,0.013282783481622928,0.010286082480144954,0.020847518294919265,0.006240725308409356,0.008986739615262085,0.003715453010341374,0.018602991287885784,0.005581984036562959,-0.0032117928947418273,0.00014354833113738863,0.012992628748780266,0.02208471220544128
2023-04-14,-0.002442652846129656,-0.007237528184509956,-0.00033736638812109643,0.0018374827475027278,0.009827866895999682,-0.0012004672915050252,-0.0055526029660929455,-0.006344075948295558,-0.017185959354601432,-0.011195758827163838,-0.008034529991182371,0.0012948384206949992
2023-04-17,0.0035881451884924864,0.005807547641967892,-0.005740348526136141,-0.011807860345686594,0.011557234543150496,0.007913591259855357,0.003632913406265814,0.006384580210046176,0.022677579570514972,0.005516168987785619,-0.0008173206933728139,0.0070798417480884
2023-04-18,0.000652182948624791,0.004176818415330574,-0.005094232661646658,0.003944266212421388,0.0030067395038981815,0.0047702098780064706,0.0030831967757212198,0.003040003464341856,-0.001603061463522626,-0.005197014889224971,-0.006842536534180099,0.0016220479534210241
2023-04-19,-0.0001688950840841308,-0.002813698840204215,-0.007509824721350977,-0.0034665618505327345,0.0023978226752756626,-0.0007914441246507087,-0.0028733729085339554,-0.0006588767918840333,0.005887067462431617,0.007691287411872194,0.0030706197074845676,-0.0009447764425770666
2023-04-20,-0.00545710332962801,-0.0011041450308136858,-0.01031818834520104,-0.008812408873365873,-0.0029902574962815676,-0.001781588763539177,-0.006567524541544301,0.0023733683431848007,-0.011971339688929161,-0.0002884248177624782,-0.004106233756816846,-0.015401210807432952
2023-04-21,0.0007769201726424146,-0.008843023057932498,0.0024326212128558122,-0.005849442676498118,-0.0035993101033560126,-0.002280883789014365,-0.00323803600222472,0.007235142958316176,0.0010769017581666596,0.002881371515613518,0.00674644113464562,0.011045368481402251
2023-04-24,0.0010430177694351617,0.006815345698063746,-0.0010400122384831567,0.015297819577821947,-0.002408287896644601,0.002385342401493462,-0.0043990431341462966,0.0040484563325022815,-0.0026892452225755203,0.00502725674666582,0.005584538148263318,-0.0001354376181108563
2023-04-25,-0.015873697174254575,-0.021661396469805916,-0.01561676576808213,-0.018776227092023645,-0.01719963355752885,-0.0184432010532255,-0.021344547644906786,-0.001300891671348614,-0.009169267346907373,-0.0010005050597970966,-0.01066257972197715,-0.01981692157417414
